case_mode	case_n	case_seed	call_idx	candidate_idx	cand_kind	cand_is_same_side_reject	cand_is_accepted	cand_is_other_reject	candidate_elapsed_ms	cand_same_side_probe_ms	cand_same_side_probe_queue_ms	cand_same_side_probe_neighbor_iter_ms	cand_same_side_probe_found_t	cand_same_side_probe_visited_vertices	cand_third_comp_scan_ms	cand_bfs_total_ms	cand_bfs_neighbor_iter_ms	cand_partition_ms	cand_connectivity_check_ms	cand_accept	cand_reject_reason
comb_dense	256	1	28	107	separator_candidate	1	0	0	2.904	1.376	0.018	1.342	1	200	0.000	1.376	1.342	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	108	separator_candidate	1	0	0	1.882	0.874	0.014	0.847	1	200	0.000	0.874	0.847	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	109	separator_candidate	1	0	0	2.514	1.138	0.018	1.105	1	200	0.000	1.138	1.105	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	110	separator_candidate	1	0	0	2.050	0.983	0.014	0.953	1	200	0.000	0.983	0.953	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	111	separator_candidate	1	0	0	2.974	1.307	0.016	1.274	1	200	0.000	1.307	1.274	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	112	separator_candidate	1	0	0	2.969	1.285	0.020	1.246	1	200	0.000	1.285	1.246	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	113	separator_candidate	1	0	0	1.778	0.837	0.017	0.801	1	200	0.000	0.837	0.801	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	114	separator_candidate	1	0	0	4.366	1.568	0.019	1.529	1	200	0.000	1.568	1.529	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	115	separator_candidate	1	0	0	3.148	1.647	0.019	1.612	1	200	0.000	1.647	1.612	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	116	separator_candidate	1	0	0	3.256	1.545	0.026	1.494	1	200	0.000	1.545	1.494	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	117	separator_candidate	1	0	0	3.669	1.543	0.022	1.502	1	200	0.000	1.543	1.502	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	118	separator_candidate	1	0	0	2.870	1.340	0.024	1.298	1	200	0.000	1.340	1.298	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	119	separator_candidate	1	0	0	3.183	1.132	0.019	1.098	1	200	0.000	1.132	1.098	0.000	0.000	0	same_side_reject
