comb_dense	256	1	65	191	11284	4297	0.380805	0	2	0	0	0	1	0	1	1	Q4297_A0_B2_OB0_BZ0_CC0	3.126	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	66	2	64	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.027	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	67	188	11023	4160	0.377393	1	1	1	0	1	1	0	1	1	Q4160_A1_B1_OB1_BZ0_CC1	3.474	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	68	2	66	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.029	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	69	187	10894	4160	0.381862	0	1	0	0	1	1	0	1	1	Q4160_A0_B1_OB0_BZ0_CC1	2.933	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	70	2	72	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.032	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	71	185	10719	4109	0.383338	0	2	0	0	0	1	0	1	1	Q4109_A0_B2_OB0_BZ0_CC0	2.811	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	72	2	51	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.024	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	73	182	10485	3983	0.379876	1	1	1	0	1	1	0	1	1	Q3983_A1_B1_OB1_BZ0_CC1	2.795	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	74	2	57	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.027	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	75	181	10373	3983	0.383978	0	1	0	0	1	1	0	1	1	Q3983_A0_B1_OB0_BZ0_CC1	4.981	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	76	2	70	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.025	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	77	179	10166	3912	0.384812	0	3	0	0	0	1	0	1	1	Q3912_A0_B3_OB0_BZ0_CC0	3.226	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	78	2	72	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.024	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	79	175	9868	3740	0.379003	2	3	2	0	1	1	0	1	1	Q3740_A2_B3_OB2_BZ0_CC1	3.557	0.000	0.000	0.000	0.000	1	0	0		0
